0.889,0.953,1.000,1.000,1.000,0.795
0.000,0.000,0.972,0.000,0.167,0.106
0.019,0.000,0.893,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000
0.000,0.030,0.987,0.000,0.000,0.090
0.154,0.000,0.107,0.005,0.000,0.000
