0.000,0.094,1.000,0.983,1.000,0.012
0.101,0.000,0.000,0.000,1.000,0.127
0.103,0.000,0.030,0.000,1.000,0.180
0.148,0.000,0.042,0.074,1.000,0.000
1.000,0.170,0.000,0.062,0.723,0.033
0.000,0.857,1.000,1.000,0.000,0.114
