1.000,1.000,1.000,1.000,0.857,0.948
0.000,0.201,0.893,0.043,0.000,0.000
0.107,0.155,0.995,0.012,0.227,0.000
0.004,0.000,0.954,0.044,0.027,0.000
0.147,0.000,0.971,0.079,0.173,0.075
0.199,0.010,0.000,0.000,0.035,0.000
