1.000,0.886,1.000,0.971,0.838,1.000
0.002,0.033,0.970,0.000,0.113,0.050
0.105,0.162,1.000,0.000,0.048,0.072
0.000,0.087,1.000,0.000,0.133,0.000
0.122,0.023,1.000,0.000,0.093,0.046
0.000,0.000,0.000,0.000,0.000,0.000
