0.000,0.000,1.000,1.000,1.000,0.082
0.050,0.039,0.000,0.257,1.000,0.120
0.049,0.000,0.012,0.000,0.920,0.239
0.000,0.203,0.079,0.000,1.000,0.000
0.848,0.007,0.046,0.000,1.000,0.000
0.000,1.000,1.000,0.926,0.000,0.096
