1.000,1.000,1.000,1.000,0.890,0.955
0.000,0.019,1.000,0.041,0.000,0.010
0.004,0.078,0.962,0.000,0.000,0.000
0.041,0.091,0.987,0.000,0.000,0.124
0.146,0.066,1.000,0.037,0.000,0.060
0.015,0.000,0.112,0.000,0.000,0.033
