0.000,0.013,1.000,1.000,0.918,0.000
0.000,0.000,0.093,0.000,1.000,0.000
0.052,0.024,0.087,0.000,1.000,0.000
0.000,0.031,0.000,0.013,0.915,0.037
0.892,0.113,0.000,0.000,1.000,0.000
0.000,0.854,0.906,1.000,0.072,0.000
