0.000,0.112,1.000,0.910,0.997,0.000
0.000,0.000,0.004,0.286,1.000,0.127
0.037,0.000,0.291,0.042,0.968,0.000
0.149,0.015,0.058,0.000,0.904,0.171
1.000,0.047,0.000,0.009,0.803,0.116
0.000,0.976,0.975,0.814,0.113,0.168
