0.151,0.060,1.000,0.825,1.000,0.000
0.089,0.000,0.000,0.000,1.000,0.000
0.168,0.080,0.047,0.159,0.862,0.145
0.149,0.161,0.000,0.000,1.000,0.134
0.892,0.103,0.064,0.027,1.000,0.034
0.039,1.000,0.979,0.882,0.017,0.000
