0.000,0.094,0.967,0.961,0.954,0.000
0.000,0.010,0.000,0.000,0.909,0.000
0.152,0.040,0.041,0.000,0.978,0.000
0.000,0.037,0.052,0.054,1.000,0.068
1.000,0.000,0.000,0.114,1.000,0.106
0.226,1.000,0.987,1.000,0.000,0.000
