0.096,0.000,0.947,0.974,0.992,0.000
0.000,0.000,0.000,0.079,0.896,0.126
0.000,0.091,0.225,0.000,0.905,0.000
0.000,0.066,0.083,0.188,0.968,0.033
0.991,0.000,0.000,0.049,0.956,0.000
0.000,1.000,1.000,1.000,0.034,0.045
