1.000,1.000,1.000,1.000,0.704,1.000
0.000,0.210,0.946,0.000,0.000,0.000
0.140,0.148,1.000,0.000,0.000,0.049
0.000,0.003,1.000,0.061,0.000,0.000
0.066,0.000,0.978,0.000,0.066,0.000
0.027,0.000,0.000,0.259,0.000,0.000
