0.864,0.972,0.960,0.980,1.000,1.000
0.000,0.089,1.000,0.103,0.009,0.136
0.059,0.000,1.000,0.108,0.024,0.000
0.000,0.098,1.000,0.000,0.000,0.089
0.000,0.015,1.000,0.083,0.000,0.016
0.000,0.104,0.015,0.000,0.000,0.000
