0.272,0.102,1.000,1.000,1.000,0.096
0.152,0.000,0.000,0.131,1.000,0.000
0.029,0.000,0.000,0.000,0.853,0.094
0.022,0.000,0.000,0.000,1.000,0.034
1.000,0.273,0.000,0.015,0.934,0.000
0.000,0.989,1.000,1.000,0.125,0.147
