0.168,0.008,1.000,0.972,0.985,0.000
0.000,0.000,0.000,0.000,1.000,0.000
0.001,0.000,0.000,0.063,0.918,0.000
0.020,0.000,0.139,0.140,1.000,0.000
0.962,0.000,0.000,0.207,0.945,0.110
0.000,1.000,1.000,1.000,0.185,0.039
