0.935,0.989,0.830,0.854,0.898,0.800
0.000,0.056,0.895,0.000,0.157,0.151
0.000,0.000,1.000,0.000,0.000,0.143
0.114,0.016,1.000,0.101,0.244,0.097
0.110,0.000,1.000,0.000,0.136,0.000
0.000,0.093,0.033,0.000,0.000,0.000
