1.000,1.000,1.000,0.905,0.791,1.000
0.000,0.000,1.000,0.000,0.132,0.000
0.104,0.051,0.853,0.000,0.000,0.000
0.000,0.166,0.869,0.141,0.098,0.235
0.042,0.000,1.000,0.065,0.127,0.115
0.100,0.000,0.111,0.045,0.000,0.011
