0.897,0.994,1.000,1.000,0.958,1.000
0.069,0.023,0.855,0.000,0.042,0.079
0.049,0.218,0.830,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.043
0.067,0.000,1.000,0.000,0.000,0.057
0.000,0.000,0.041,0.033,0.100,0.090
