0.000,0.115,0.940,1.000,1.000,0.000
0.000,0.137,0.038,0.126,0.954,0.000
0.000,0.129,0.080,0.108,0.917,0.129
0.122,0.000,0.064,0.085,0.951,0.000
0.861,0.053,0.000,0.111,1.000,0.000
0.032,1.000,1.000,1.000,0.000,0.000
