1.000,0.955,0.987,0.964,1.000,0.987
0.098,0.116,1.000,0.023,0.017,0.079
0.142,0.135,0.986,0.045,0.031,0.117
0.000,0.052,1.000,0.036,0.253,0.000
0.076,0.000,1.000,0.142,0.000,0.066
0.061,0.000,0.012,0.035,0.023,0.265
