0.803,1.000,0.966,0.957,0.983,1.000
0.000,0.002,1.000,0.000,0.003,0.000
0.164,0.005,0.903,0.067,0.000,0.000
0.105,0.000,0.995,0.000,0.116,0.000
0.017,0.000,1.000,0.219,0.000,0.000
0.072,0.084,0.229,0.000,0.055,0.058
